record_id,date,property,description,amount_krw,card_type,posted_by,has_image,image_count,image_names,raw_body
4509175350,2025-10-19,TOUR,주유,70000,Corporate Card,Ricky,TRUE,1,camera3580089374058714934.jpg,/exp 2025-10-19 TOUR 주유 70000 법인
4509175798,2025-10-19,TOUR,경복궁,3000,Corporate Card,Ricky,TRUE,1,camera1846452684001049866.jpg,/exp 2025-10-19 TOUR 경복궁 3000 법인
4509176390,2025-10-19,TOUR,주차,9000,Corporate Card,Ricky,TRUE,1,camera4228778616548602736.jpg,/exp 2025-10-19 TOUR 주차 9000 법인
4509176450,2025-10-19,TOUR,주차,9000,Corporate Card,Ricky,TRUE,1,camera5559603975010288907.jpg,/exp 2025-10-19 TOUR 주차 9000 법인
4509176803,2025-10-19,TOUR,주차,12000,Corporate Card,Ricky,TRUE,1,camera8910378269446026289.jpg,/exp 2025-10-19 TOUR 주차 12000 법인
4511430206,2025-10-20,BS,사무실 교통비,28000,Personal Card,June,FALSE,0,,/exp 2025-10-20 사무실 교통비 28000 개인
4511466370,2025-10-20,BS,DOPU 주차,3000,Corporate Card,Ricky,TRUE,1,camera5562215878527604360.jpg,/exp 2025-10-20 DOPU 주차 3000 법인
4511466802,2025-10-20,BS,DOPU 주차,10800,Corporate Card,Ricky,TRUE,1,camera2752740006283311750.jpg,/exp 2025-10-20 DOPU 주차 10800 법인
4511466969,2025-10-20,BS,DOPU 음료,5800,Corporate Card,Ricky,TRUE,1,camera3276862752166317535.jpg,/exp 2025-10-20 DOPU 음료 5800 법인
4515805095,2025-10-22,SA,조식,17760,Corporate Card,Gaya,TRUE,1,Screenshot_20251022_174459_Coupang.jpg,/exp 2025-10-22 SA 조식 17760 법인
4516077147,2025-10-22,TOUR,주차,15000,Corporate Card,Ricky,TRUE,1,camera1074344613743810854.jpg,/exp 2025-10-21 TOUR 주차 15000 법인
4516077299,2025-10-22,TOUR,주차,12000,Corporate Card,Ricky,TRUE,1,camera8468079803850250769.jpg,/exp 2025-10-21 TOUR 주차 12000 법인
4516077728,2025-10-22,TOUR,주차,4000,Corporate Card,Ricky,TRUE,1,camera3743496939152399049.jpg,/exp 2025-10-21 TOUR 주차 4000 법인
4516078033,2025-10-22,TOUR,커피,5700,Corporate Card,Ricky,TRUE,1,camera6640701351047710506.jpg,/exp 2025-10-21 TOUR 커피 5700 법인
4516078333,2025-10-22,TOUR,주차,19500,Corporate Card,Ricky,TRUE,1,camera8194618118339690721.jpg,/exp 2025-10-21 TOUR 주차 19500 법인
4516078785,2025-10-22,TOUR,주차,5000,Corporate Card,Ricky,TRUE,1,camera8532074657819953721.jpg,/exp 2025-10-22 TOUR 주차 5000 법인
4516078975,2025-10-22,TOUR,주유,70000,Corporate Card,Ricky,TRUE,1,camera3071030812633445211.jpg,/exp 2025-10-22 TOUR 주유 70000 법인
4518211959,2025-10-23,BS,,,Not Specified,June,FALSE,0,,
4518901288,2025-10-24,BS,종량제봉투구매,9800,Personal Card,Jay,TRUE,1,20251024_103502.jpg,/exp 2025-10-24 종량제봉투구매 9800 개인
4520903612,2025-10-25,YT,소모품,19420,Corporate Card,Gaya,TRUE,1,Screenshot_20251025_203705_Coupang.jpg,/exp 2025-10-25 YT 소모품 19420 법인
4523256633,2025-10-27,BS,사무실 종소세조정보수료,110000,Corporate Card,Gaya,FALSE,0,,/exp 2025-10-27 사무실 종소세조정보수료 110000 법인
4523260079,2025-10-27,BS,KEB하나 115-910040-51704 대영회계법인,1100000,Corporate Card,Gaya,FALSE,0,,KEB하나 115-910040-51704 대영회계법인 110만원 ﻿@Joy Hyejung
4523540897,2025-10-27,BS,투어 버스대금,1010000,Corporate Card,Gaya,FALSE,0,,/exp 2025-10-27 투어 버스대금 1010000 법인
4523541103,2025-10-27,BS,국민 김경희 536202-01-606616,1010000,Not Specified,Gaya,FALSE,0,,국민 김경희 536202-01-606616 101만원 버스대금 ﻿@Joy Hyejung L
4523543587,2025-10-27,TOUR,물,6100,Corporate Card,Ricky,TRUE,1,camera5756252683812097826.jpg,/exp 2025-10-24 TOUR 물 6100 법인
4523543992,2025-10-27,TOUR,주차,18000,Corporate Card,Ricky,TRUE,1,camera1408673861381463283.jpg,/exp 2025-10-24 TOUR 주차 18000 법인
4523544250,2025-10-27,TOUR,주차,3900,Corporate Card,Ricky,TRUE,1,camera2061595676900239385.jpg,/exp 2025-10-24 TOUR 주차 3900 법인
4523545589,2025-10-27,TOUR,주차,9000,Corporate Card,Ricky,TRUE,1,camera5656445114724294116.jpg,/exp 2025-10-24 TOUR 주차 9000 법인
4523545715,2025-10-27,TOUR,주차,39000,Corporate Card,Ricky,TRUE,1,camera6921107714102646414.jpg,/exp 2025-10-24 TOUR 주차 39000 법인
4523545923,2025-10-27,TOUR,물,4000,Corporate Card,Ricky,TRUE,1,camera4664674279564798678.jpg,/exp 2025-10-26 TOUR 물 4000 법인
4525805667,2025-10-28,BS,투어 차량대여,400000,Corporate Card,Gaya,FALSE,0,,/exp 2025-10-28 투어 차량대여 400000 법인
4525902310,2025-10-28,TOUR,물,15600,Personal Card,Ricky,TRUE,1,motion_photo_8024504763640381730.jpg,/exp 2025-10-28 TOUR 물 15600 개인 최요한
4530489747,2025-10-30,TOUR,음료,2000,Corporate Card,Ricky,TRUE,1,camera4970764270385694937.jpg,/exp 2025-10-29 TOUR 음료 2000 법인
4530490171,2025-10-30,TOUR,에버랜드티켓,495000,Corporate Card,Ricky,TRUE,1,camera7936085906793550633.jpg,/exp 2025-10-29 TOUR 에버랜드티켓 495000 법인
4530490575,2025-10-30,TOUR,저녁,16500,Personal Card,Ricky,TRUE,1,camera4536719009971333502.jpg,/exp 2025-10-29 TOUR 저녁 16500 개인 조준형
4530490946,2025-10-30,TOUR,커피,5000,Personal Card,Ricky,TRUE,1,camera1352650862125165004.jpg,/exp 2025-10-29 TOUR 커피 5000 개인 조준형
4530551613,2025-10-30,BS,투어 버스대금,400000,Corporate Card,Gaya,FALSE,0,,/exp 2025-10-30 투어 버스대금 400000 법인
4531173047,2025-10-31,TOUR,주유,70000,Corporate Card,Ricky,FALSE,0,,/exp 2025-10-28 TOUR 주유 70000 법인 영수증없음
4532309729,2025-10-31,BS,사무실 랜선,36800,Corporate Card,Gaya,FALSE,0,,/exp 2025-10-31 사무실 랜선 36800 법인
4532560048,2025-10-31,SA,"세제류 36,200원 법인",36200,Corporate Card,Jin,TRUE,1,20251031_142300.jpg,"/exp 2025-10-31 SA 세제류 36,200원 법인"
4532877973,2025-11-01,SJ,커피,75900,Corporate Card,Gaya,TRUE,1,Screenshot_20251101_092725_Chrome.jpg,/exp 2025-11-01 SJ 커피 75900 법인
4532878779,2025-11-01,SJ,조식,45020,Corporate Card,Gaya,FALSE,0,,/exp 2025-11-01 SJ 조식  45020 법인
4532878989,2025-11-01,BS,조식,38500,Corporate Card,Gaya,FALSE,0,,/exp 2025-11-01 BS 조식  38500 법인
4533195796,2025-11-01,BS,음식물종량제구매,9800,Corporate Card,Jay,FALSE,0,,/exp 2025-10-15 음식물종량제구매 9800 법인
4533288766,2025-11-01,BS,조식,46950,Corporate Card,Gaya,TRUE,1,Screenshot_20251101_222316_Coupang.jpg,/exp 2025-11-01 BS 조식 46950 법인
4533434725,2025-11-02,YT,점심,9300,Corporate Card,June,TRUE,1,20251102_120224.jpg,/exp 2025-11-02 YT 점심 9300 법인
4533480465,2025-11-02,TOUR,한복포토슛,420000,Corporate Card,Gaya,FALSE,0,,/exp 2025-11-02 TOUR 한복포토슛 420000 법인
4533608023,2025-11-02,BS,조식,15210,Corporate Card,Gaya,TRUE,1,Screenshot_20251102_195932_Coupang.jpg,/exp 2025-11-02 BS 조식 15210 법인
4533830084,2025-11-03,YT,소모품,59470,Corporate Card,Gaya,TRUE,1,Screenshot_20251103_091232_Coupang.jpg,/exp 2025-11-03 YT 소모품 59470 법인
4533835812,2025-11-03,YT,커피3통,248000,Corporate Card,Gaya,TRUE,1,Screenshot_20251103_091439_Chrome.jpg,/exp 2025-11-03 YT 커피3통 248000 법인
4533843495,2025-11-03,YT,세탁세제,32200,Corporate Card,Gaya,TRUE,1,Screenshot_20251103_091727_Coupang.jpg,/exp 2025-11-03 YT 세탁세제 32200 법인
4533852919,2025-11-03,SA,소모품,20800,Corporate Card,Gaya,TRUE,1,Screenshot_20251103_092047_Coupang.jpg,/exp 2025-11-03 SA 소모품 20800 법인
4533859012,2025-11-03,SA,조식,39800,Corporate Card,Gaya,TRUE,1,Screenshot_20251103_092257_Chrome.jpg,/exp 2025-11-03 SA 조식 39800 법인
4534313341,2025-11-03,TOUR,최요한인건비,450000,Corporate Card,Gaya,FALSE,0,,/exp 2025-11-03 TOUR 최요한인건비 450000 법인
4534316628,2025-11-03,BS,국민 855 401040 10088 최요한,435150,Not Specified,Gaya,FALSE,0,,국민 855 401040 10088 최요한 435150원 (3.3프로 공제) ﻿@Joy H
4534320498,2025-11-03,BS,국민 855 401040 10088 최요한,15600,Not Specified,Gaya,FALSE,0,,국민 855 401040 10088 최요한 15600원 입금요청 ﻿@Joy Hyejung
4534480599,2025-11-03,YT,종량제봉투구매,12500,Corporate Card,Jay,TRUE,1,20251103_123426.jpg,/exp 2025-11-03 YT종량제봉투구매 12500 법인
4537995447,2025-11-04,BS,종량제봉투구매,12500,Corporate Card,Jay,TRUE,1,20251104_151732.jpg,/exp 2025-11-04 종량제봉투구매 12500 법인
4540676202,2025-11-05,BS,식용류구매,6800,Corporate Card,Jay,TRUE,1,20251105_164743.jpg,/exp 2025-11-05 식용류구매 6800 법인
4541708936,2025-11-06,BS,사무실 점심,25000,Corporate Card,June,TRUE,1,20251106_125457.jpg,/exp 2025-11-06 사무실 점심 25000 법인
4541710624,2025-11-06,BS,사무실 커피,13000,Corporate Card,June,TRUE,1,20251106_130330.jpg,/exp 2025-11-06 사무실 커피 13000 법인
4541921802,2025-11-06,BS,사무실 A4용지,7500,Corporate Card,June,TRUE,1,20251106_144321.jpg,/exp 2025-11-06 사무실 A4용지 7500 법인
4543157363,2025-11-07,BS,PU 주차,3600,Corporate Card,Ricky,TRUE,1,camera148041588969144493.jpg,/exp 2025-10-31 PU 주차 3600 법인
4543160549,2025-11-07,BS,PU 손세차,70000,Corporate Card,Ricky,TRUE,1,camera3479857863014721348.jpg,/exp 2025-10-31 PU 손세차  70000 법인
4543167532,2025-11-07,TOUR,점심,15000,Corporate Card,Ricky,TRUE,1,camera6157886832736952353.jpg,/exp 2025-11-03 TOUR 점심 15000 법인
4543171540,2025-11-07,TOUR,숙박,140000,Corporate Card,Ricky,TRUE,1,camera4786961469638121930.jpg,/exp 2025-11-03 TOUR 숙박 140000 법인
4543177315,2025-11-07,TOUR,간식,8200,Corporate Card,Ricky,TRUE,1,camera607430677035328711.jpg,/exp 2025-11-04 TOUR 간식 8200  법인
4543179182,2025-11-07,TOUR,음료,1700,Corporate Card,Ricky,TRUE,1,camera4740041592571924759.jpg,/exp 2025-11-03 TOUR 음료 1700 법인
4543180688,2025-11-07,TOUR,숙박,140000,Corporate Card,Ricky,TRUE,1,camera6986287129887841198.jpg,/exp 2025-11-04 TOUR 숙박 140000 법인
4543182671,2025-11-07,TOUR,저녁,4500,Corporate Card,Ricky,TRUE,1,camera4763107485444577384.jpg,/exp 2025-11-05 TOUR 저녁 4500 법인
4543192408,2025-11-07,TOUR,점심,10000,Personal Card,Ricky,TRUE,1,1762475147305.jpg,/exp 2025-11-06 TOUR 점심 10000 개인 최요한
4543194965,2025-11-07,TOUR,주유,50000,Personal Card,Ricky,TRUE,1,1762475149584.jpg,/exp 2025-11-06 TOUR 주유 50000 개인 최요한
4543200065,2025-11-07,TOUR,주유,54000,Corporate Card,Ricky,TRUE,1,camera3136794407584971439.jpg,/exp 2025-11-06 TOUR 주유 54000 법인
4543202431,2025-11-07,TOUR,물,4500,Corporate Card,Ricky,TRUE,1,camera2951450031978935365.jpg,/exp 2025-11-06 TOUR 물 4500 법인
4543204251,2025-11-07,TOUR,주차,8000,Corporate Card,Ricky,TRUE,1,camera6217366047698943855.jpg,/exp 2025-11-06 TOUR 주차 8000 법인
4543206035,2025-11-07,TOUR,주차,11400,Corporate Card,Ricky,TRUE,1,camera5295022732167466448.jpg,/exp 2025-11-06 TOUR 주차 11400 법인
4543207496,2025-11-07,TOUR,주차,12000,Corporate Card,Ricky,TRUE,1,camera6401392663822850654.jpg,/exp 2025-11-06 TOUR 주차 12000 법인
4545083112,2025-11-07,BS,조식,21700,Corporate Card,Gaya,FALSE,0,,/exp 2025-11-07 BS 조식 21700 법인
4545090285,2025-11-07,TOUR,주차,4000,Corporate Card,Ricky,TRUE,1,camera8697007591154906564.jpg,/exp 2025-11-07 TOUR 주차 4000 법인
4545090395,2025-11-07,TOUR,주차,4000,Corporate Card,Ricky,TRUE,1,camera1496485273439997426.jpg,/exp 2025-11-07 TOUR 주차 4000 법인
4545090486,2025-11-07,TOUR,점심,9900,Corporate Card,Ricky,TRUE,1,camera243063451599453448.jpg,/exp 2025-11-07 TOUR 점심 9900 법인
4545090580,2025-11-07,TOUR,음료,6280,Corporate Card,Ricky,TRUE,1,camera6330645290608405961.jpg,/exp 2025-11-07 TOUR 음료 6280 법인
4545848071,2025-11-09,JT,조식,20370,Corporate Card,Gaya,TRUE,1,Screenshot_20251109_185740_Coupang.jpg,/exp 2025-11-09 JT 조식 20370 법인
4545898841,2025-11-09,TOUR,물,4700,Corporate Card,Ricky,TRUE,1,camera7916281846451115701.jpg,/exp 2025-11-08 TOUR 물 4700 법인
4545899012,2025-11-09,TOUR,주차,9600,Corporate Card,Ricky,TRUE,1,camera2057753853514583895.jpg,/exp 2025-11-08 TOUR 주차 9600 법인
4545899113,2025-11-09,TOUR,주차,10800,Corporate Card,Ricky,TRUE,1,camera8071219874472726391.jpg,/exp 2025-11-08 TOUR 주차 10800 법인
4545899277,2025-11-09,TOUR,주유,50000,Corporate Card,Ricky,TRUE,1,camera3007239701887807198.jpg,/exp 2025-11-08 TOUR 주유 50000 법인
4545899483,2025-11-09,TOUR,점심,10000,Corporate Card,Ricky,TRUE,1,camera3639945187180900539.jpg,/exp 2025-11-09 TOUR 점심 10000 법인
4545899577,2025-11-09,TOUR,음료,4500,Corporate Card,Ricky,TRUE,1,camera4915190079320085319.jpg,/exp 2025-11-09 TOUR 음료 4500 법인
4546383065,2025-11-10,BS,강남 식사,15000,Corporate Card,June,TRUE,1,20251108_120046.jpg,/exp 2025-11-08 강남 식사 15000 법인
4546385926,2025-11-10,BS,강남 주유,50000,Corporate Card,June,TRUE,1,20251108_141245.jpg,/exp 2025-11-08 강남 주유 50000 법인
4547678381,2025-11-10,SJ,티백세트,134830,Corporate Card,Gaya,FALSE,0,,/exp 2025-11-10 SJ 티백세트 134830 법인
4548034835,2025-11-10,BS,시니어용품,86640,Corporate Card,Gaya,TRUE,1,Screenshot_20251110_183646_Coupang.jpg,/exp 2025-11-10 시니어용품 86640 법인
4548193256,2025-11-10,SG,조식,28030,Corporate Card,Gaya,TRUE,1,Screenshot_20251110_232925_Coupang.jpg,/exp 2025-11-10 SG 조식 28030 법인
4549121029,2025-11-11,BS,종량제봉투구매,22300,Corporate Card,Jay,TRUE,1,20251110_142626.jpg,/exp 2025-11-10 종량제봉투구매 22300 법인
4549503501,2025-11-11,TOUR,인건비,592600,Corporate Card,Gaya,FALSE,0,,/exp 2025-11-11 TOUR 인건비 592600 법인
4549525571,2025-11-11,BS,592600원 중 3.3% 공제,592600,Not Specified,Gaya,FALSE,0,,"592600원 중 3.3% 공제 573,044원  국민 [855 401040 1008](t"
4551430154,2025-11-12,SG,조식,15320,Corporate Card,Gaya,TRUE,1,Screenshot_20251112_124311_Coupang.jpg,/exp 2025-11-12 SG 조식 15320 법인
4552589898,2025-11-12,JT,조식,29180,Corporate Card,Gaya,TRUE,1,Screenshot_20251112_180213_Coupang.jpg,/exp 2025-11-12 JT 조식 29180 법인
4552816801,2025-11-12,TOUR,티켓,17000,Corporate Card,Ricky,TRUE,1,camera6917700011524094532.jpg,/exp 2025-11-12 TOUR 티켓 17000 법인
4552816899,2025-11-12,TOUR,주차,1800,Corporate Card,Ricky,TRUE,1,camera1836501010053641396.jpg,/exp 2025-11-12 TOUR 주차 1800 법인
4552817003,2025-11-12,TOUR,주차,2000,Corporate Card,Ricky,TRUE,1,camera6684759300409157983.jpg,/exp 2025-11-12 TOUR 주차 2000 법인
4552817147,2025-11-12,TOUR,주차,1700,Corporate Card,Ricky,TRUE,1,camera8805034094922950061.jpg,/exp 2025-11-12 TOUR 주차 1700 법인
4552817743,2025-11-12,TOUR,음료,2200,Corporate Card,Ricky,TRUE,1,camera8501958923506866725.jpg,/exp 2025-11-12 TOUR 음료 2200 법인
4552817865,2025-11-12,TOUR,물,6300,Corporate Card,Ricky,FALSE,0,,/exp 2025-11-12 TOUR 물 6300 법인 영수증분실
4553713155,2025-11-13,BS,사무실 마우스,44800,Corporate Card,Gaya,TRUE,1,Screenshot_20251113_123455_Coupang.jpg,/exp 2025-11-13 사무실 마우스 44800 법인
4553814482,2025-11-13,BS,GCA 숙박대금,1390000,Corporate Card,Gaya,FALSE,0,,/exp 2025-11-13 GCA 숙박대금 1390000 법인
4553818786,2025-11-13,BS,하나은행 13091025929207 유혜준,1390000,Cash,Gaya,FALSE,0,,하나은행 13091025929207 유혜준 139만원 현금영수증 ﻿@Joy Hyejung
4553825326,2025-11-13,BS,사무실 택배비,8000,Corporate Card,Gaya,FALSE,0,,/exp 2025-11-13 사무실 택배비 8000 법인
4553827837,2025-11-13,BS,# 계좌번호(대신) 이혜정님. 대신택배 계좌번호 입니다. 은 행 명 : 하나은행 예,,Not Specified,Gaya,FALSE,0,,# 계좌번호(대신) 이혜정님. 대신택배 계좌번호 입니다. 은  행 명  :  하나은행 예
4554541751,2025-11-13,BS,장작,130000,Corporate Card,Gaya,TRUE,1,Screenshot_20251113_163300_Chrome.jpg,/exp 2025-11-13 BS 장작 130000 법인
4555927557,2025-11-14,BS,사무실 점심,8800,Corporate Card,June,TRUE,1,20251112_120205.jpg,/exp 2025-11-12 사무실 점심 8800 법인
4555928824,2025-11-14,BS,사무실 점심,27000,Corporate Card,June,TRUE,1,20251113_130016.jpg,/exp 2025-11-13 사무실 점심 27000 법인
4555929926,2025-11-14,BS,종로 미팅(주차비),18000,Corporate Card,June,TRUE,1,20251113_174518.jpg,/exp 2025-11-13 종로 미팅(주차비) 18000 법인
4559518251,2025-11-17,BS,종량제봉투구매,34900,Personal Card,Jay,TRUE,1,20251117_084132.jpg,/exp 2025-11-17 종량제봉투구매 34900 개인
4559799619,2025-11-17,BS,투어 전세버스임차,1815000,Corporate Card,Gaya,FALSE,0,,/exp 2025-11-17 투어 전세버스임차 1815000 법인
4559803263,2025-11-17,BS,농협 351-1156-6899-23 엔에스아이주식회사,1815000,Nonghyup Card,Gaya,FALSE,0,,농협 351-1156-6899-23 엔에스아이주식회사 1815000원   입금요청 ﻿@Jo
4560082454,2025-11-17,SJ,조식비품,17760,Corporate Card,Gaya,TRUE,1,Screenshot_20251117_185347_Coupang.jpg,/exp 2025-11-17 SJ 조식비품 17760 법인
4562850347,2025-11-19,JTS,캣키트,41800,Corporate Card,Gaya,TRUE,1,Screenshot_20251119_094213_Coupang.jpg,/exp 2025-11-19 JTS 캣키트 41800 법인
4562854257,2025-11-19,HT,모기살충제,7650,Corporate Card,Gaya,TRUE,1,Screenshot_20251119_094325_Coupang.jpg,/exp 2025-11-19 HT 모기살충제 7650 법인
4562859660,2025-11-19,SJ,조식,15110,Corporate Card,Gaya,TRUE,1,Screenshot_20251119_094453_Coupang.jpg,/exp 2025-11-18 SJ 조식 15110 법인
4562864315,2025-11-19,SJ,조식,18000,Corporate Card,Gaya,TRUE,1,Screenshot_20251119_094612_Coupang Eats.jpg,/exp 2025-11-19 SJ 조식 18000 법인
4563705109,2025-11-19,BS,사무실 차량랩핑비용,264000,Corporate Card,Gaya,FALSE,0,,/exp 2025-11-19 사무실 차량랩핑비용 264000 법인
4563708042,2025-11-19,BS,우리 1005801067066 (주)창작닷컴 264000 세금계산서,264000,Not Specified,Gaya,FALSE,0,,우리 1005801067066 (주)창작닷컴 264000 세금계산서
4564254391,2025-11-19,SA,장작,130000,Corporate Card,Gaya,TRUE,1,Screenshot_20251119_162529_Chrome.jpg,/exp 2025-11-19 SA 장작 130000 법인
4564282700,2025-11-19,SA,토치,10990,Corporate Card,Gaya,TRUE,1,Screenshot_20251119_163213_Coupang.jpg,/exp 2025-11-19 SA 토치 10990 법인
4565041668,2025-11-20,JT,종량제봉투구매,11250,Personal Card,Jay,TRUE,1,20251119_114523.jpg,/exp 2025-11-19 JT종량제봉투구매 11250 개인
4565044861,2025-11-20,YT,종량제봉투구매,25000,Personal Card,Jay,TRUE,1,20251119_102039.jpg,/exp 2025-11-19 YT종량제봉투구매 25000 개인
4565459326,2025-11-20,JTS,폐기물스티커,3000,Personal Card,Jay,TRUE,1,20251120_105839.jpg,/exp 2025-11-20 JTS폐기물스티커 3000 개인
4565974041,2025-11-20,SA,부탄가스구매,9990,Personal Card,Jay,TRUE,1,20251120_133254.jpg,/exp 2025-11-20 SA부탄가스구매 9990 개인
4567030467,2025-11-20,TOUR,주유,50000,Corporate Card,Ricky,TRUE,1,camera2213982383790663175.jpg,/exp 2025-11-15 TOUR 주유 50000 법인
4567030854,2025-11-20,TOUR,주차,3000,Corporate Card,Ricky,TRUE,1,camera838976801205386370.jpg,/exp 2025-11-15 TOUR 주차 3000 법인
4567031231,2025-11-20,TOUR,주차,300,Corporate Card,Ricky,TRUE,1,camera6928307619306459384.jpg,/exp 2025-11-15 TOUR 주차 300 법인
4567033062,2025-11-20,TOUR,사이드미러 교체,23000,Corporate Card,Ricky,TRUE,1,camera1910754236405852543.jpg,/exp 2025-11-17 TOUR 사이드미러 교체 23000 법인
4567034429,2025-11-20,TOUR,점심,19000,Corporate Card,Ricky,TRUE,1,camera6876985696615251191.jpg,/exp 2025-11-15 TOUR 점심 19000 법인
4567034883,2025-11-20,TOUR,점심,21000,Corporate Card,Ricky,TRUE,1,camera2237162251248083736.jpg,/exp 2025-11-20 TOUR 점심 21000 법인
4569227496,2025-11-21,BS,PU 주유,50000,Corporate Card,Ricky,TRUE,1,camera4267245498395296737.jpg,/exp 2025-11-21 PU 주유 50000 법인
4569227559,2025-11-21,BS,PU 요소수,20000,Corporate Card,Ricky,TRUE,1,camera4518097660556804487.jpg,/exp 2025-11-21 PU 요소수 20000 법인
4569227749,2025-11-21,BS,PU 세차,10000,Corporate Card,Ricky,TRUE,1,camera4034560047803420689.jpg,/exp 2025-11-21 PU 세차 10000 법인
4569903885,2025-11-23,BS,업무용차랑 주유비,20000,Corporate Card,Jin,FALSE,0,,/exp 2025-11-20 업무용차랑 주유비 20000 법인
4569964499,2025-11-23,JT,소모품,20200,Corporate Card,Gaya,TRUE,1,Screenshot_20251123_200418_Coupang.jpg,/exp 2025-11-23 JT 소모품 20200 법인
4571840862,2025-11-24,BS,업무용차량주유,30000,Personal Card,Jay,TRUE,1,20251124_162625.jpg,/exp 2025-11-24 업무용차량주유 30000 개인
4572212356,2025-11-24,BS,제가 가지고있던거는 bs에서 제프님 드렸습니다,,Not Specified,Jay,FALSE,0,,제가 가지고있던거는 bs에서 제프님 드렸습니다
4572212900,2025-11-24,BS,? 제가가지고있던거는 쭌이 줬습니다.,,Not Specified,User_31421218,FALSE,0,,? 제가가지고있던거는 쭌이 줬습니다.
4572213168,2025-11-24,BS,전~항상반납이용~ 쭌에게확인부탁~,,Not Specified,User_31421218,FALSE,0,,전~항상반납이용~  쭌에게확인부탁~
4572213265,2025-11-24,BS,ㅇㅇ 그럼 @June Yeonjun Kim 이는 얼른 @JAY Jihwan Kim 한테 법카 돌려주세요,,Corporate Card,Gaya,FALSE,0,,ㅇㅇ 그럼 ﻿@June Yeonjun Kim﻿ 이는 얼른 ﻿@JAY Jihwan Kim﻿ 한테 법카 돌려주세요
4572214699,2025-11-24,BS,법카 정지되서 제가 jay카드 쓰고있었습니다. @Gaya,,Corporate Card,June,FALSE,0,,법카 정지되서 제가 jay카드 쓰고있었습니다. ﻿@Gaya
4572216577,2025-11-24,BS,법카가 정지가 되요?,,Corporate Card,Gaya,FALSE,0,,법카가 정지가 되요?
4572216990,2025-11-24,BS,정확하게 어느 카드 말하는건지..,,Not Specified,Gaya,FALSE,0,,정확하게 어느 카드 말하는건지..
4572217003,2025-11-24,BS,아 정지가 아니고 한도초과입니다,,Not Specified,June,FALSE,0,,아 정지가 아니고 한도초과입니다
4572217021,2025-11-24,BS,현대카드?,,Not Specified,Gaya,FALSE,0,,현대카드?
4572217040,2025-11-24,BS,남색카드요,,Not Specified,June,FALSE,0,,남색카드요
4572217064,2025-11-24,BS,그거 될텐데?,,Not Specified,Gaya,FALSE,0,,그거 될텐데?
4572217079,2025-11-24,BS,20일날 풀렸을거임,,Not Specified,Gaya,FALSE,0,,20일날 풀렸을거임
4572217097,2025-11-24,BS,아 그래요? 한도 풀렸다는 말이없어서 몰았습니다,,Not Specified,June,FALSE,0,,아 그래요? 한도 풀렸다는 말이없어서 몰았습니다
4572217122,2025-11-24,BS,Jay에게 카드 반납하겠습니다,,Not Specified,June,FALSE,0,,Jay에게 카드 반납하겠습니다
4572217201,2025-11-24,BS,ㅇㅇ 정지가 되면 알려주세요. 한도 풀면 되니까. 기업카드는 한도가 많지 않아서 그래요 300밖에 안나옴,,Not Specified,Gaya,FALSE,0,,ㅇㅇ 정지가 되면 알려주세요. 한도 풀면 되니까. 기업카드는 한도가 많지 않아서 그래요 300밖에 안나옴
4572217518,2025-11-24,BS,넵! 그날 안그래도 한도초과되자마자 전화하셨었던 날이였어요. BS 연못 부자재,152000,Not Specified,June,FALSE,0,,넵! 그날 안그래도 한도초과되자마자 전화하셨었던 날이였어요. BS 연못 부자재 152000원
4574507884,2025-11-25,HT,종량제봉투구매,4900,Personal Card,Jay,TRUE,1,20251124_150904.jpg,/exp 2025-11-24 HT 종량제봉투구매 4900 개인
4574508402,2025-11-25,HT,종량제봉투구매,12500,Personal Card,Jay,TRUE,1,20251124_150907.jpg,/exp 2025-11-24 HT 종량제봉투구매 12500 개인
4575925476,2025-11-26,BS,"투어인건비 1,234,200원 법인",1234200,Corporate Card,Gaya,FALSE,0,,"/exp 2025-11-26 투어인건비 1,234,200원 법인"
4575929864,2025-11-26,BS,1234200원 중 3.3% 공제,1234200,Not Specified,Gaya,FALSE,0,,"1234200원 중 3.3% 공제 1,193,471원  국민 [855 401040 1008"
4579170671,2025-11-27,BS,사무실 DP케이블,15080,Corporate Card,Gaya,TRUE,1,Screenshot_20251127_191503_Coupang.jpg,/exp 2025-11-27 사무실 DP케이블 15080 법인
4579171442,2025-11-27,BS,사무실 사무용품,12500,Corporate Card,Gaya,TRUE,1,Screenshot_20251127_191600_Coupang.jpg,/exp 2025-11-27 사무실 사무용품 12500 법인
4579497822,2025-11-28,TOUR,핫팩,30200,Corporate Card,Gaya,TRUE,1,Screenshot_20251128_092239_Coupang.jpg,/exp 2025-11-28 TOUR 핫팩 30200 법인
4581101108,2025-11-28,BS,사무실 PC용품,25350,Corporate Card,Gaya,TRUE,1,Screenshot_20251128_172722_Coupang.jpg,/exp 2025-11-28 사무실 PC용품 25350 법인
4581394628,2025-11-28,YT,조식,65560,Corporate Card,Gaya,TRUE,1,Screenshot_20251128_223238_Coupang.jpg,/exp 2025-11-28 YT 조식 65560 법인
4581669516,2025-11-29,BS,사무실 잉크리필,34200,Corporate Card,Gaya,TRUE,1,스크린샷 2025-11-29 132126.png,/exp 2025-11-29 사무실 잉크리필 34200 법인
4581843457,2025-11-29,YT,조식,20140,Corporate Card,Gaya,TRUE,1,Screenshot_20251129_211516_Coupang.jpg,/exp 2025-11-29 YT 조식 20140 법인
